id,name,citizenship,byear,bplace
12454,Hill,US,1962,"Elizabeth City,NC US"
12455,Tran,US,1975,"Platte City,MO US"
12456,Luna,US,1955,"Bainbridge,OH US"
12457,Reid,US,1940,"Grand Rapids,MI US"
12458,Gump,US,1975,"Ashland,OR US"
12459,Smith,US,1942,"Richardson,TX US"
12460,Gower,US,1973,"Stockton,CA US"
12461,Williams,US,1958,"Callaway,NE US"
12462,Mckinley,US,1961,"Whittier,CA US"
12463,Mckoy,US,1949,"Winston Salem,NC US"
12464,Smalls,US,1966,"Corpus Christi,TX US"
12465,Holden,US,1946,"Seal Beach,CA US"
12466,Scott,US,1947,"Truth Or Consequences,NM US"
12467,Mccloskey,US,1947,"Beaumont,TX US"
12468,Radcliff,US,1942,"Big Lake,AK US"
12469,Wilson,US,1979,"Duluth,GA US"
12470,Loring,US,1954,"Elm Creek,NE US"
12471,Woodard,US,1947,"Chico,CA US"
12472,Chong,US,1943,"Phoenix,AZ US"
12473,Deen,US,1966,"Harrisonburg,VA US"
12474,Crossen,US,1983,"Indianapolis,IN US"
12475,Swan,US,1964,"Lincoln,NE US"
12476,Corral,US,1978,"Des Moines,IA US"
12477,Wilkinson,US,1940,"Reno,NV US"
12478,Johnson,US,1970,"Missouri City,MO US"
12479,Drummond,US,1972,"Fresno,CA US"
12480,Sabatino,US,1945,"St Jacob,IL US"
12481,Burkholder,US,1964,"Fort Myers,FL US"
12482,Rojas,US,1969,"Detroit,MI US"
12483,Reed,US,1940,"New York,NY US"
12484,White,US,1972,"Farmingdale,NY US"
12485,Espinoza,US,1958,"Milwaukee,WI US"
12486,Evans,US,1965,"Benton Harbor,MI US"
12487,Patel,US,1951,"New York,NY US"
12488,Whitten,US,1978,"Maryland Heights,MO US"
12489,Shrewsbury,US,1974,"Pine Bluff,AR US"
12490,Roche,US,1974,"Oak Brook,IL US"
12491,Price,US,1976,"Willingboro,NJ US"
12492,Cook,US,1964,"Orlando,FL US"
12493,Page,US,1969,"Dallas,TX US"
12494,Owens,US,1969,"Ville Platte,LA US"
12495,Reed,US,1982,"Arlington,VA US"
12496,Willcox,US,1977,"Houtzdale,PA US"
12497,Clack,US,1953,"Wichita,KS US"
12498,Combs,US,1941,"Dallas,TX US"
12499,Huntsberry,US,1948,"Hamburg (calhoun),IL US"
12500,Mills,US,1964,"Holdrege,NE US"
12501,Laurent,US,1963,"Saginaw,MI US"
12502,Thomas,US,1964,"Charlotte,NC US"
12503,Wilson,US,1941,"San Jose,CA US"
12504,Norman,US,1949,"Hartland,VT US"
12505,Smith,US,1977,"Oakland,CA US"
12506,Weeks,US,1973,"Dublin,GA US"
12507,Miller,US,1977,"Cannon Falls,MN US"
12508,Gordon,US,1943,"Dallas,OR US"
12509,Owens,US,1956,"Stoutsville,MO US"
12510,Eisen,US,1977,"Memphis,TN US"
12511,Shaver,US,1942,"South Ozone Park,NY US"
12512,Mcmillin,US,1974,"Richmond,IN US"
12513,Glasper,US,1973,"Savannah,GA US"
12514,Miller,US,1959,"Phoenix,AZ US"
12515,Rivera,US,1970,"South Burlington,VT US"
12516,Smith,US,1940,"Washington,MD US"
12517,Martinez,US,1985,"Albuquerque,NM US"
12518,Peaslee,US,1970,"Gilman,IL US"
12519,Briggs,US,1982,"Springfield,CO US"
12520,Wallace,US,1942,"South Burlington,VT US"
12521,Campbell,US,1952,"Annapolis,MD US"
12522,Failla,US,1955,"Paducah,KY US"
12523,Riddle,US,1972,"Dothan,AL US"
12524,Holl,US,1975,"Stlouis,IL US"
12525,Demers,US,1981,"Kennewick,WA US"
12526,Hill,US,1971,"Paragould,AR US"
12527,Valladares,US,1983,"Indianapolis,IN US"
12528,Griffin,US,1980,"Sherman,TX US"
12529,Neal,US,1942,"Baton Rouge,LA US"
12530,Miller,US,1960,"Ridgeland,MS US"
12531,Kirby,US,1967,"Cincinnati,OH US"
12532,Watson,US,1948,"Glenolden,PA US"
12533,Finch,US,1965,"Oakland,CA US"
12534,Prowell,US,1965,"Albany,NY US"
12535,Rather,US,1976,"Memphis,TN US"
12536,Jones,US,1941,"Charlottesville,VA US"
12537,Thomas,US,1985,"Dunlap,IN US"
12538,Putman,US,1944,"Tampa,FL US"
12539,Curtin,US,1947,"Denver,CO US"
12540,Tyler,US,1961,"Dallas,TX US"
12541,Luna,US,1964,"Atlanta,GA US"
12542,Hernandez,US,1940,"Richmond,VA US"
12543,Horn,US,1973,"Manhattan,NY US"
12544,Ruiz,US,1947,"Southfield,MI US"
12545,Patterson,US,1981,"Winter Park,FL US"
12546,Ruiz,US,1962,"Eugene,OR US"
12547,Jackson,US,1941,"Redwood City,CA US"
12548,Wasilewski,US,1963,"Pittsboro,MS US"
12549,Altamirano,US,1984,"Worthington,OH US"
12550,Schultz,US,1972,"Lawrence,KS US"
12551,Graham,US,1950,"Columbia,MS US"
12552,King,US,1940,"Denver,CO US"
12553,Lee,US,1972,"Akron,OH US"
12554,Eberle,US,1953,"New York,NY US"
12555,Fox,US,1978,"Stockton,CA US"
12556,Glover,US,1949,"Fort Worth,TX US"
12557,Tetreault,US,1956,"Coeur D Alene,ID US"
12558,Rogers,US,1956,"Garden City,NY US"
12559,Ponte,US,1968,"Phillipsburg,NJ US"
12560,Stokes,US,1945,"Mountain View,CA US"
12561,Mott,US,1962,"Cleveland,OH US"
12562,Salazar,US,1961,"Crown Point,NM US"
12563,Bickham,US,1959,"Willis,TX US"
12564,Thompson,US,1945,"Pine Bluff,AR US"
12565,Hernandez,US,1976,"San Antonio,TX US"
12566,Sylvester,US,1954,"Anaheim,CA US"
12567,Jensen,US,1943,"Indianapolis,IN US"
12568,Longo,US,1974,"Akron,OH US"
12569,Hines,US,1946,"Framingham,MA US"
12570,Alexander,US,1950,"Saint Louis,MO US"
12571,Ogle,US,1959,"Lenora,KS US"
12572,Harris,US,1977,"Portland,OR US"
12573,Reichenbach,US,1976,"Denville,NJ US"
12574,Staples,US,1958,"Tallahassee,FL US"
12575,Strong,US,1975,"San Jose,CA US"
12576,Staggs,US,1964,"Detroit,MI US"
12577,Fouts,US,1975,"Hollywood,CA US"
12578,Hauck,US,1981,"Chicago,IL US"
12579,Guajardo,US,1956,"Brighton,CO US"
12580,Matthews,US,1970,"Yadkinville,NC US"
12581,Beckman,US,1971,"Wayne,NJ US"
12582,Boykin,US,1953,"Fort Leonard Wood,MO US"
12583,Cribbs,US,1956,"Marquette,MI US"
12584,Aldrich,US,1950,"Memphis,TN US"
12585,Rose,US,1963,"Dallas,TX US"
12586,Hernandez,US,1978,"Miami,FL US"
12587,Welch,US,1953,"Burr Ridge,IL US"
12588,Scott,US,1975,"Louisville,KY US"
12589,Perrine,US,1951,"Sugar Land,TX US"
12590,Tague,US,1978,"Williamsport,PA US"
12591,Jones,US,1977,"Pelican Rapids,MN US"
12592,Gowen,US,1977,"Philadelphia,PA US"
12593,Partida,US,1970,"Milwaukee,WI US"
12594,Ballard,US,1985,"Salt Lake City,UT US"
12595,Freeman,US,1978,"Bluefield,WV US"
12596,Graham,US,1955,"Dallas,TX US"
12597,Croley,US,1946,"Houston,TX US"
12598,Alexander,US,1943,"Carlsbad,CA US"
12599,Sutherland,US,1966,"Georgetown,KY US"
12600,Schmidt,US,1948,"Sacramento,CA US"
12601,Evans,US,1951,"Los Angeles,CA US"
12602,Davis,US,1971,"Richmond,MN US"
12603,Nelson,US,1964,"Farmington,UT US"
12604,Miller,US,1976,"Oakland,CA US"
12605,Taylor,US,1961,"San Jose,CA US"
12606,Christensen,US,1972,"Green Bay,WI US"
12607,Raymond,US,1978,"Montgomery,AL US"
12608,Booker,US,1972,"York,PA US"
12609,Parsons,US,1965,"Hanover,MD US"
12610,Hartman,US,1954,"Marlboro,MA US"
12611,Creed,US,1972,"Walnut,CA US"
12612,Fitzgerald,US,1980,"Albany,GA US"
12613,Brooks,US,1956,"Cincinnati,OH US"
12614,Vanbrunt,US,1985,"Orlando,FL US"
12615,Coles,US,1955,"Los Angeles,CA US"
12616,Rodriguez,US,1952,"New Haven,CT US"
12617,Vanhoose,US,1976,"Jacksonville,FL US"
12618,Plummer,US,1943,"Newport,NH US"
12619,Mulder,US,1967,"Melville,CT US"
12620,Chapa,US,1961,"Bensalem,PA US"
12621,Little,US,1943,"Larslan,MT US"
12622,Merrill,US,1980,"Eugene,OR US"
12623,Kennedy,US,1950,"North Billerica,MA US"
12624,Smith,US,1985,"Chicago,IL US"
12625,Cleary,US,1946,"Monroeville,AL US"
12626,Spencer,US,1956,"Wichita,KS US"
12627,Gomez,US,1945,"Bear Valley Springs,CA US"
12628,Joy,US,1967,"Duluth,GA US"
12629,Reece,US,1962,"San Antonio,TX US"
12630,Dyck,US,1958,"Oxford,MS US"
12631,Goodale,US,1942,"Sacramento,CA US"
12632,Lester,US,1972,"Nashville,TN US"
12633,Rios,US,1961,"Oklahoma City,OK US"
12634,Grayson,US,1985,"Matthews,NC US"
12635,Graves,US,1982,"Pensacola,FL US"
12636,Cone,US,1958,"Augusta,GA US"
12637,Watts,US,1941,"San Jose,CA US"
12638,Faul,US,1968,"Harrah,WA US"
12639,Gallagher,US,1973,"Kentwood,MI US"
12640,Bean,US,1966,"Boalsburg,PA US"
12641,Spence,US,1982,"Mobile,AL US"
12642,Brissette,US,1975,"Nashville,TN US"
12643,Coleman,US,1981,"Bogart,GA US"
12644,Lewis,US,1962,"Shobonier,IL US"
12645,Washington,US,1959,"New York,NY US"
12646,Davis,US,1954,"Walterboro,SC US"
12647,Sweeney,US,1982,"Eugene,OR US"
12648,Loyd,US,1978,"Aurora,CO US"
12649,Castro,US,1942,"Houston,TX US"
12650,Eberle,US,1950,"Cumberland,ME US"
12651,Pena,US,1946,"Hartford,CT US"
12652,Grant,US,1980,"Waltham,MA US"
12653,Starling,US,1975,"Marianna,AR US"
12654,Carter,US,1955,"Plano,TX US"
12655,Salinas,US,1977,"Johnson City,TN US"
12656,Holt,US,1959,"Salisbury,MD US"
12657,Lynch,US,1971,"Cincinnati,KY US"
12658,Ramirez,US,1962,"Garner,NC US"
12659,Meagher,US,1946,"Reno,NV US"
12660,Adams,US,1967,"San Francisco,CA US"
12661,Weatherall,US,1951,"Houston,TX US"
12662,Abram,US,1956,"Greenville,SC US"
12663,Cronin,US,1948,"King Of Prussia,PA US"
12664,Cramer,US,1948,"North Augusta,SC US"
12665,Clair,US,1970,"Dallas,TX US"
12666,Carpenter,US,1979,"Dearborn,MI US"
12667,Williamson,US,1981,"Grand Rapids,MI US"
12668,Schneider,US,1976,"Hattiesburg,MS US"
12669,Bowes,US,1958,"Casselberry,FL US"
12670,Wilson,US,1953,"Burr Ridge,IL US"
12671,Hulsey,US,1958,"Baylis,IL US"
12672,Griffith,US,1947,"Saint Paul,MN US"
12673,Simmons,US,1981,"Hermosa Beach,CA US"
12674,Hayes,US,1972,"Dunwoody,GA US"
12675,Case,US,1955,"Sugar Land,TX US"
12676,Okelley,US,1983,"Wendover,NV US"
12677,Ramirez,US,1960,"Mobile,AL US"
12678,Flannery,US,1967,"West Newton,IN US"
12679,Bing,US,1948,"Atwater,MN US"
12680,Thomas,US,1954,"Houston,TX US"
12681,Maravilla,US,1952,"Greenville,MS US"
12682,Moroney,US,1947,"Fromberg,MT US"
12683,Stevenson,US,1967,"Salt Lake City,UT US"
12684,Sharp,US,1980,"Appleton,WI US"
12685,Dupont,US,1948,"Branson,MO US"
12686,Wilkins,US,1946,"Greenfield,IN US"
12687,Hopson,US,1956,"Washington,DC US"
12688,Greene,US,1969,"Temecula,CA US"
12689,Johnson,US,1950,"Jackson,MS US"
12690,Albro,US,1967,"Des Plaines,IL US"
12691,Wittig,US,1972,"Philadelphia,PA US"
12692,Smith,US,1953,"North Branch,MN US"
12693,Waters,US,1949,"Los Angeles,CA US"
12694,Bittner,US,1961,"Jersey City,NJ US"
12695,Freeman,US,1966,"Salt Lake City,UT US"
12696,Hwang,US,1975,"Urbandale,IA US"
12697,Dutra,US,1958,"Clinton,NC US"
12698,Allen,US,1955,"New Orleans,LA US"
12699,Gunn,US,1949,"Sterling,IL US"
12700,Farrington,US,1945,"Santa Ana,CA US"
12701,Ferrin,US,1973,"Seymour,TX US"
12702,Broady,US,1941,"Toledo,OH US"
12703,Costa,US,1944,"Birmingham,AL US"
12704,Tate,US,1968,"Houston,TX US"
12705,Mina,US,1957,"Adair,OK US"
12706,Howell,US,1949,"Thomson,IL US"
12707,Lunsford,US,1956,"Denver,CO US"
12708,Higgs,US,1961,"Lagrange,GA US"
12709,Sharpe,US,1960,"New York,NY US"
12710,Stokley,US,1952,"Bloomington,IN US"
12711,Lewis,US,1959,"Spokane,WA US"
12712,Bannerman,US,1964,"Fullerton,CA US"
12713,Smith,US,1954,"Victoria,TX US"
12714,Smartt,US,1964,"Huntington,WV US"
12715,Chambers,US,1943,"Fort Myers,FL US"
12716,Willis,US,1949,"Jacksonville,NC US"
12717,Dulac,US,1970,"Red Oak,TX US"
12718,Brown,US,1981,"Simi Valley,CA US"
12719,Johnson,US,1955,"Newport,RI US"
12720,Durham,US,1960,"Elsinore,CA US"
12721,Cormier,US,1952,"Bloomfield Township,MI US"
12722,Delgado,US,1974,"Wichita,KS US"
12723,Valentin,US,1942,"West Warwick,RI US"
12724,Caron,US,1948,"New York,NY US"
12725,Gallup,US,1953,"Urbandale,IA US"
12726,Kluesner,US,1977,"Denver,CO US"
12727,Hernandez,US,1961,"Fairlee,NH US"
12728,Mcdonald,US,1980,"Redding,CA US"
12729,Blanchard,US,1965,"Jamestown,NY US"
12730,Williams,US,1961,"Stroudsburg,PA US"
12731,Jackson,US,1982,"Eagleville,DE US"
12732,Russell,US,1967,"Austin,TX US"
12733,Engel,US,1946,"Los Angeles,CA US"
12734,Foltz,US,1964,"Duluth,MN US"
12735,Lockwood,US,1957,"Cambridge,MA US"
12736,Shelton,US,1974,"Hawthorne,CA US"
12737,Fox,US,1951,"Golden,CO US"
12738,Breedlove,US,1952,"Fresno,CA US"
12739,Knudson,US,1966,"Susupe(saipan),NN US"
12740,Abdullah,US,1956,"Dallas,TX US"
12741,Finnegan,US,1952,"Jonesboro,GA US"
12742,Soderberg,US,1963,"Blountville,TN US"
12743,Hernandez,US,1960,"Bloomsburg,PA US"
12744,Gonzales,US,1970,"Winter Haven,FL US"
12745,Mccall,US,1969,"Westphalia,MO US"
12746,Winegar,US,1953,"Kirkland,WA US"
12747,Browne,US,1973,"Longview,WA US"
12748,Peters,US,1967,"Dayton,OH US"
12749,Fuentes,US,1969,"Asheville,NC US"
12750,Reid,US,1980,"Portsmouth,NH US"
12751,Thompson,US,1951,"Stockton,CA US"
12752,Alvarez,US,1962,"San Jose,CA US"
12753,Fine,US,1975,"Winchester,KY US"
12754,Thomas,US,1942,"South Plainfield,NJ US"
12755,Todd,US,1982,"Willimantic,CT US"
12756,Blazer,US,1944,"Picayune,MS US"
12757,Jones,US,1976,"Redding,CA US"
12758,Cook,US,1960,"Westchester,IL US"
12759,Shinn,US,1956,"Eatontown,NJ US"
12760,Barbagallo,US,1971,"Tukwila,WA US"
12761,Peters,US,1978,"Milwaukee,WI US"
12762,Walker,US,1950,"San Diego,CA US"
12763,Scheiber,US,1940,"Albuquerque,NM US"
12764,Roling,US,1960,"Los Angeles,CA US"
12765,Swanson,US,1970,"Rutherford,NJ US"
12766,Shipp,US,1976,"Atlanta,GA US"
12767,Slayden,US,1964,"Philadelphia,PA US"
12768,Hamilton,US,1970,"Lucerne Valley,CA US"
12769,Bradt,US,1951,"Jackson,MS US"
12770,Hofman,US,1958,"Elmira,NY US"
12771,Holl,US,1976,"Virginia,MN US"
12772,Cole,US,1952,"Baton Rouge,LA US"
12773,Justice,US,1945,"Defiance,MO US"
12774,Williams,US,1968,"Saginaw,MI US"
12775,Thomas,US,1974,"Lyndhurst,NJ US"
12776,Hyler,US,1978,"Charlemont,MA US"
12777,Ingram,US,1962,"Colonie,NY US"
12778,Mcgee,US,1951,"Seattle,WA US"
12779,Glass,US,1950,"San Diego,CA US"
12780,Caswell,US,1983,"Dallas,TX US"
12781,Gillmore,US,1960,"Denver,CO US"
12782,Nelson,US,1945,"Savannah,GA US"
12783,Wolfe,US,1958,"Harrodsburg,KY US"
12784,Garcia,US,1947,"Huntsville,AL US"
12785,Anderson,US,1956,"San Francisco,CA US"
12786,Kish,US,1976,"Louisville,KY US"
12787,January,US,1940,"Carter,OK US"
12788,Barnes,US,1955,"Irvine,CA US"
12789,Bakken,US,1950,"Nashville,TN US"
12790,Rey,US,1949,"San Francisco,CA US"
12791,Frasier,US,1976,"Bellfountain,OR US"
12792,Mcgill,US,1972,"Santa Monica,CA US"
12793,Moon,US,1985,"Baltimore,MD US"
12794,Jefferson,US,1970,"Annapolis Junction,VA US"
12795,Altom,US,1955,"Chicago,IL US"
12796,Castillo,US,1979,"Claremont,CA US"
12797,Kramer,US,1970,"Milford,KS US"
12798,Duckworth,US,1965,"Huntsville,AL US"
12799,Langston,US,1963,"Austin,TX US"
12800,Sweeney,US,1963,"Wayne,NJ US"
12801,Molina,US,1980,"Birmingham,AL US"
12802,Warfield,US,1961,"Chevy Chase,MD US"
12803,Casteel,US,1964,"Laurel,MD US"
12804,Lopez,US,1960,"Fort Myers,FL US"
12805,Crawford,US,1967,"Stockton,CA US"
12806,Singer,US,1973,"Pickerel,WI US"
12807,Morgan,US,1945,"Beaumont,TX US"
12808,Willeford,US,1973,"Raft River,ID US"
12809,Mora,US,1971,"Colorado Springs,CO US"
12810,Hanover,US,1981,"Huntsville,AL US"
12811,Atkinson,US,1950,"Atlanta,GA US"
12812,Damico,US,1978,"Dayton,OH US"
12813,Zuniga,US,1985,"Saginaw,MI US"
12814,Watts,US,1954,"Providence,RI US"
12815,White,US,1962,"Doral,FL US"
12816,Bowles,US,1957,"Crystal,MN US"
12817,Bennett,US,1982,"Corpus Christi,TX US"
12818,Bentley,US,1953,"Eddington,PA US"
12819,Cooper,US,1971,"Freeport,IL US"
12820,Mickens,US,1947,"Syracuse,NY US"
12821,Bean,US,1983,"Bethel Park,PA US"
12822,Washington,US,1977,"Mattoon,IL US"
12823,Rice,US,1958,"Tukwila,WA US"
12824,Bono,US,1984,"Panama City,FL US"
12825,Speakman,US,1948,"Phoenix,AZ US"
12826,Dishman,US,1943,"Gadsden,AL US"
12827,Yarger,US,1971,"Broomfield,CO US"
12828,Hill,US,1947,"Rochelle Park,NJ US"
12829,Peacock,US,1955,"Brookston,IN US"
12830,Young,US,1957,"Alamogordo,NM US"
12831,Moses,US,1962,"East Rochester,NY US"
12832,Hankins,US,1984,"Springfield,MA US"
12833,Dana,US,1965,"Greenup,IL US"
12834,Williams,US,1953,"Jim River Camp,AK US"
12835,Quinn,US,1971,"Needham,MA US"
12836,Crumpton,US,1963,"Alhambra,CA US"
12837,Foster,US,1953,"Indianapolis,IN US"
12838,Craig,US,1965,"Las Vegas,NV US"
12839,Wysong,US,1952,"Cleveland,OH US"
12840,Jones,US,1959,"Princeton,PA US"
12841,Lewis,US,1969,"Texhoma,OK US"
12842,Summerlin,US,1948,"Seattle,WA US"
12843,Bain,US,1955,"Londonderry,NH US"
12844,Lux,US,1944,"Santa Clara,CA US"
12845,Carson,US,1974,"Memphis,TN US"
12846,Belcher,US,1941,"Toledo,OH US"
12847,Roper,US,1978,"Getzville,NY US"
12848,Graham,US,1977,"Animas,NM US"
12849,Oswalt,US,1982,"Charlotte,NC US"
12850,Richardson,US,1958,"Pacific Palisades,CA US"
12851,Ellis,US,1943,"Jackson,MS US"
12852,Benevides,US,1956,"Newark,NJ US"
12853,Lewis,US,1949,"Hilo,HI US"
12854,Armendariz,US,1950,"West Palm Beach,FL US"
12855,Odriscoll,US,1972,"Ruidoso,NM US"
12856,Hill,US,1945,"Holts Summit,MO US"
12857,Beckner,US,1951,"Maryland Heights,MO US"
12858,Garcia,US,1949,"Springfield,OR US"
12859,Townsend,US,1949,"Cedar Springs,MI US"
12860,Jaimes,US,1960,"Mineola,NY US"
12861,Doolittle,US,1980,"Worthington,OH US"
12862,Perez,US,1975,"Fowler,CA US"
12863,Espinoza,US,1975,"Dyersburg,TN US"
12864,Chandler,US,1963,"Hays,KS US"
12865,Ivey,US,1972,"Doral,FL US"
12866,Baumgardner,US,1972,"Paramount,CA US"
12867,Venegas,US,1948,"Tobin Creek,MO US"
12868,Hale,US,1957,"North Dade,FL US"
12869,Lopez,US,1940,"Hartford,KS US"
12870,Musselman,US,1966,"Philadelphia,DE US"
12871,Hughes,US,1967,"Indio,CA US"
12872,Holloway,US,1984,"Sacramento,CA US"
12873,Anderson,US,1966,"Rocky Mount,NC US"
12874,Payne,US,1983,"Dallas,TX US"
12875,Summers,US,1964,"Philadelphia,PA US"
12876,Washington,US,1983,"Woodland Hills,CA US"
12877,Rogers,US,1942,"Ponemah,MN US"
12878,Quinn,US,1951,"Manchester,MO US"
12879,Griffin,US,1978,"Marysville,WA US"
12880,Bridges,US,1947,"Mountain View,CA US"
12881,Jiminez,US,1951,"Cary,NC US"
12882,Moore,US,1946,"Creston,IA US"
12883,Karim,US,1946,"Pottsville,PA US"
12884,Tamura,US,1940,"West Los Angeles,CA US"
12885,Abel,US,1950,"Stockton,CA US"
12886,Myers,US,1945,"Wentzville,MO US"
12887,Bunn,US,1966,"Grand Rapids,MI US"
12888,Hall,US,1975,"Sylvan Beach,NY US"
12889,Bogner,US,1965,"Krotz Springs,LA US"
12890,Hutchinson,US,1963,"Orbisonia,PA US"
12891,Lewis,US,1942,"Dothan,AL US"
12892,Starrett,US,1952,"Birmingham,AL US"
12893,Jones,US,1960,"Columbus,OH US"
12894,Davis,US,1964,"Gadsden,AL US"
12895,Davis,US,1971,"Manteca,CA US"
12896,Roundy,US,1965,"Little Falls,NJ US"
12897,Mccormick,US,1976,"Boston,MA US"
12898,Nickerson,US,1983,"Doral,FL US"
12899,Hopper,US,1982,"Terrace,MN US"
12900,Shaw,US,1969,"Seattle,WA US"
12901,Savage,US,1976,"Savannah,GA US"
12902,Romero,US,1944,"Fort Lauderdale,FL US"
12903,Schindler,US,1941,"Kirkland,IL US"
12904,Honeycutt,US,1985,"Alameda,CA US"
12905,Taunton,US,1979,"Beulaville,NC US"
12906,Cortez,US,1971,"Moffat,TX US"
12907,Drake,US,1971,"Fort Smith,AR US"
12908,Bell,US,1959,"Lagro,IN US"
12909,Mason,US,1960,"Washington,KS US"
12910,Wooldridge,US,1952,"Memphis,TN US"
12911,Lockhart,US,1971,"Honolulu,HI US"
12912,Parks,US,1949,"Ewing,MO US"
12913,Crawford,US,1947,"New York,NY US"
12914,Edwards,US,1957,"Beaverton,WA US"
12915,Randles,US,1957,"Martin,KY US"
12916,Okeefe,US,1979,"Louisville,KY US"
12917,Burgess,US,1982,"Nashville,TN US"
12918,Langer,US,1955,"Newark,NJ US"
12919,Stewart,US,1973,"Nashville,TN US"
12920,Garner,US,1981,"Waco,TX US"
12921,Avila,US,1970,"Myrtle Beach,SC US"
12922,Ball,US,1980,"Jersey City,NJ US"
12923,Kiefer,US,1979,"Garden City,NY US"
12924,Ackermann,US,1953,"San Diego,CA US"
12925,Polk,US,1942,"Columbus,IN US"
12926,King,US,1984,"Houston,TX US"
12927,Wagner,US,1945,"Chattanooga,TN US"
12928,Vaughn,US,1946,"Portland,PA US"
12929,Miller,US,1959,"Phoenix,AZ US"
12930,Scales,US,1959,"Livonia,MI US"
12931,Carmona,US,1946,"Oxford,MS US"
12932,Conway,US,1945,"Lake Charles,LA US"
12933,Boyd,US,1961,"Saint Louis,MO US"
12934,Fails,US,1944,"Dallas,TX US"
12935,Spurgeon,US,1940,"Brownlee,NE US"
12936,Reed,US,1985,"Atlanta,GA US"
12937,Henderson,US,1944,"Cheyenne,WY US"
12938,Marriott,US,1970,"Melbourne,FL US"
12939,Rodriguez,US,1948,"Dallas,TX US"
12940,Clute,US,1947,"Johnson City,TN US"
12941,Morgan,US,1946,"Conway,SC US"
12942,Brady,US,1978,"Fremont,CA US"
12943,Hunt,US,1960,"Columbia,SC US"
12944,Beck,US,1945,"Philadelphia,PA US"
12945,Boettcher,US,1978,"New Haven,CT US"
12946,Clark,US,1947,"Doral,FL US"
12947,Lee,US,1979,"Macon,GA US"
12948,Seng,US,1947,"Smyrna,GA US"
12949,Harrison,US,1960,"Silver Spring,MD US"
12950,Scroggins,US,1956,"Michigantown,IN US"
12951,Utley,US,1957,"West Valley City,UT US"
12952,Jasper,US,1942,"Anaheim,CA US"
12953,Voss,US,1977,"Pittston,PA US"
12954,Morales,US,1952,"Killeen,TX US"
12955,Ma,US,1979,"Amsterdam,NY US"
12956,Andrews,US,1951,"Deerfield Beach,FL US"
12957,Laird,US,1943,"Salt Lake City,UT US"
12958,Stallworth,US,1959,"Macon,GA US"
12959,Pagan,US,1962,"Saint Paul,MN US"
12960,Saad,US,1977,"New York,NY US"
12961,Holl,US,1956,"Calhoun,LA US"
12962,Hamlin,US,1971,"Alhambra,CA US"
12963,Kramer,US,1947,"Arlington Heights,IL US"
12964,Oliver,US,1976,"Houston,TX US"
12965,Mceachern,US,1962,"Afton,OK US"
12966,Pearson,US,1975,"Kansas City,MO US"
12967,Comstock,US,1967,"Los Angeles,CA US"
12968,Koenig,US,1980,"Birmingham,AL US"
12969,Kelm,US,1958,"Dallas,TX US"
12970,Thornell,US,1977,"Dayton,OH US"
12971,Wirt,US,1947,"Coffeyville,KS US"
12972,Thomas,US,1974,"Elmsford,NY US"
12973,Schultz,US,1954,"Winter Haven,FL US"
12974,Shannon,US,1974,"New York,NY US"
12975,Larson,US,1957,"Woburn,MA US"
12976,Winters,US,1966,"Fort Worth,TX US"
12977,Tutt,US,1965,"Miami,FL US"
12978,Biondo,US,1955,"Portland,OR US"
12979,Miller,US,1959,"Greenwood,SC US"
12980,Futrell,US,1944,"Grand Rapids,MN US"
12981,Rummel,US,1948,"New York,NY US"
12982,Davis,US,1952,"York,PA US"
12983,Barrow,US,1951,"Orem,UT US"
12984,Johnson,US,1942,"Salt Lake City,UT US"
12985,Wynkoop,US,1950,"Asheville,NC US"
12986,Rogers,US,1954,"Whitehall,NY US"
12987,Hilson,US,1982,"Passaic,NJ US"
12988,Dejong,US,1965,"Lansing,MI US"
12989,Mcallister,US,1947,"Irvine,CA US"
12990,Ortiz,US,1960,"Ogden,IA US"
12991,Bulloch,US,1961,"Baton Rouge,LA US"
12992,Mccardle,US,1979,"Chowchilla,CA US"
12993,Quinn,US,1947,"Beaumont,TX US"
12994,Bell,US,1974,"El Monte,CA US"
12995,Poulson,US,1984,"Monroe,NY US"
12996,Straus,US,1953,"Pittsburgh,PA US"
12997,Brennan,US,1976,"Winchester,KY US"
12998,Lord,US,1964,"Macomb,IL US"
12999,Quick,US,1940,"Newport,RI US"
13000,Johnson,US,1984,"Bixby,OK US"
13001,Dalton,US,1957,"Irvine,CA US"
13002,Rousseau,US,1959,"Indianapolis,IN US"
13003,Williams,US,1980,"Cambridge,MA US"
13004,Smith,US,1955,"Windham,ME US"
13005,Ferguson,US,1983,"Hartford,CT US"
13006,Strout,US,1953,"Bedford,MA US"
13007,Lee,US,1950,"Pomona,CA US"
13008,Brooks,US,1950,"Giltner,NE US"
13009,Lee,US,1942,"Miami,FL US"
13010,Hester,US,1973,"Hazlehurst,GA US"
13011,Bird,US,1940,"Indianapolis,IN US"
13012,Gragg,US,1981,"Allen,TX US"
13013,Holt,US,1950,"Charlotte,NC US"
13014,Isenberg,US,1942,"Fowler,CA US"
13015,Webb,US,1947,"Kaneohe,HI US"
13016,Cardenas,US,1957,"New York,NY US"
13017,Kegler,US,1962,"Milan,TN US"
13018,Krach,US,1963,"Oak Brook,IL US"
13019,Hill,US,1949,"Jacksonville Beach,FL US"
13020,Grimm,US,1944,"Buffalo,NY US"
13021,Martin,US,1944,"Du Bois,PA US"
